Column 1,Column 2,Column 3,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
31,4,111883,9,5,3,3,5,2,0,0,40,39,0
50,4,146429,9,3,3,1,5,2,0,0,40,39,0
19,4,472807,2,5,6,3,5,2,0,0,52,26,0
28,4,285294,13,3,12,6,3,1,15024,0,45,39,1
23,4,184665,9,5,1,2,5,1,0,0,50,39,0
35,4,205852,9,3,6,1,5,2,0,0,40,39,0
28,4,83879,9,3,7,1,3,2,0,0,40,39,0
27,4,178564,10,5,1,4,5,2,0,0,30,39,0
46,5,168796,13,3,12,1,5,2,0,0,55,39,0
27,4,269444,9,1,6,2,5,2,0,0,40,39,0
25,4,47353,6,3,8,6,5,1,0,0,40,39,0
34,5,29254,10,3,3,1,5,2,0,0,70,39,0
33,4,155343,9,5,7,5,5,2,0,0,40,39,0
36,4,234271,10,5,3,2,5,1,0,0,40,39,0
30,4,257849,4,3,3,1,5,2,0,0,48,39,0
23,4,228230,10,3,12,6,5,1,0,0,47,39,0
36,4,227615,3,4,3,3,5,2,0,0,32,26,0
29,4,406826,13,5,10,2,5,1,0,0,45,39,0
50,6,27539,10,3,5,1,5,2,7688,0,40,39,1
19,4,97261,8,5,6,2,5,2,0,0,40,39,0
20,0,232022,10,5,0,4,5,1,0,0,40,39,0
52,1,168539,9,3,7,1,5,2,0,0,40,39,1
20,4,515797,9,3,3,1,5,2,0,0,40,39,0
22,4,351381,11,5,1,2,5,1,0,0,40,39,0
34,4,161018,10,3,12,1,5,2,0,0,55,39,1
60,4,26721,10,3,3,1,5,2,0,0,40,39,0
19,4,164123,7,5,8,2,3,2,0,0,40,39,0
59,6,98418,9,3,5,1,5,2,0,0,20,39,0
36,4,29814,9,5,14,3,5,2,0,0,50,39,0
25,4,254613,9,5,3,4,5,2,0,0,40,5,0
49,4,207677,4,1,3,2,5,2,0,0,70,39,0
25,6,217030,9,5,8,5,5,1,0,0,30,39,0
50,4,171199,7,1,8,5,5,1,0,0,40,39,0
44,4,198270,12,1,10,2,5,1,0,0,43,39,0
28,0,131310,9,6,0,5,5,1,0,0,40,39,0
33,4,79923,10,3,12,1,5,2,0,0,20,39,0
40,5,475322,13,6,3,4,5,2,0,0,50,39,0
56,4,134286,10,3,4,1,5,2,0,0,45,39,0
56,6,73746,10,3,4,1,5,2,0,0,50,39,1
23,4,125525,13,5,10,4,5,2,0,0,42,39,0
38,0,155676,9,1,0,5,3,1,0,0,40,39,0
21,4,304949,10,5,10,4,5,1,0,0,10,39,0
67,4,150516,4,3,3,1,5,2,0,0,24,39,0
54,7,249096,11,3,11,1,5,2,0,0,40,39,0
50,2,164127,9,5,8,2,3,1,0,0,40,39,0
59,4,304779,4,3,7,1,5,2,0,0,40,39,0
51,4,157043,7,7,6,5,3,1,0,0,40,39,0
30,4,396538,9,6,4,5,5,1,0,0,29,39,0
42,4,510072,9,3,3,1,5,2,0,0,40,39,1
64,0,200017,9,7,0,2,5,1,0,0,20,39,0
61,0,60641,13,5,0,2,5,1,0,0,45,39,0
26,4,89326,13,5,12,2,5,2,0,0,40,39,0
47,4,200471,11,3,1,1,5,2,4064,0,40,39,0
78,6,82815,10,3,3,1,5,2,0,0,3,39,1
24,6,117210,9,1,3,2,5,2,0,0,50,39,0
27,4,202206,7,6,5,3,5,2,0,0,40,33,0
51,4,123429,14,3,4,1,5,2,0,0,50,39,1
46,4,353512,9,3,7,1,5,2,0,0,40,39,1
55,6,26683,9,3,5,1,5,2,0,0,60,39,0
20,4,204641,10,5,8,4,5,2,0,0,40,39,0
30,4,225053,9,3,4,1,5,2,0,0,50,39,0
36,0,98776,10,5,0,2,5,2,0,0,30,39,0
19,4,263932,9,5,8,4,5,1,0,0,20,39,0
30,4,108247,13,3,10,1,5,2,0,0,40,39,1
31,6,369648,12,3,3,2,5,2,0,0,50,39,1
26,4,339324,9,3,7,1,5,2,0,0,96,39,0
59,0,145574,12,3,0,1,5,2,0,0,35,39,1
53,4,317313,9,3,14,1,5,2,0,0,60,39,1
24,2,162919,10,5,1,2,5,1,0,0,40,39,0
24,4,186314,10,6,10,4,5,2,0,0,54,39,0
36,4,254202,9,1,4,5,5,1,0,0,50,39,0
39,4,108140,14,3,4,1,5,2,0,0,50,39,1
53,4,287317,9,1,7,5,3,2,0,0,32,39,0
75,5,81534,9,7,12,3,2,2,0,0,35,39,1
36,4,35945,9,3,4,1,5,2,0,0,50,39,1
46,5,204928,10,3,12,1,5,2,0,0,40,39,0
56,5,208809,9,3,12,1,5,2,0,1902,40,39,1
29,4,133625,9,3,6,1,3,2,0,0,40,39,0
60,4,71683,5,3,7,1,5,2,0,0,49,39,0
58,4,570562,9,7,12,2,5,2,0,0,38,39,0
67,6,36876,9,3,5,1,5,2,0,0,55,39,0
35,4,253006,10,3,10,1,5,2,7688,0,38,39,1
39,6,50096,10,3,5,1,5,2,0,0,80,39,0
37,4,336880,10,3,14,1,5,2,0,0,50,39,0
54,0,135840,10,3,0,1,5,2,0,0,50,39,0
63,6,168048,15,3,10,1,5,2,0,0,30,39,0
47,4,187969,7,1,8,2,5,1,0,0,38,39,0
23,4,117363,13,5,1,4,5,1,0,0,40,39,0
55,4,256526,9,6,7,2,5,2,4865,0,45,39,0
49,4,304416,7,3,12,6,5,1,0,0,40,39,0
39,4,248011,11,3,7,1,5,2,5178,0,40,39,1
23,4,229826,9,5,7,4,5,2,0,0,40,39,0
19,4,159796,10,5,8,4,5,1,0,0,12,39,0
44,4,165346,14,3,4,1,5,2,0,0,40,39,1
25,4,25386,11,5,8,5,1,1,0,0,40,39,0
35,4,491000,11,1,10,4,3,2,0,0,40,39,0
23,2,247731,9,1,1,4,5,1,0,0,40,5,0
48,4,180532,11,3,3,1,5,2,0,0,40,39,0
48,4,189462,10,1,6,4,5,2,2176,0,40,39,0
44,4,419134,9,1,1,5,3,1,0,0,40,39,0
55,6,170166,13,3,4,6,5,1,0,0,25,39,0
33,6,173495,9,3,3,1,5,2,0,0,50,39,0
18,4,423024,8,5,6,4,5,2,0,0,20,39,0
24,4,72119,13,5,1,4,5,2,2202,0,30,39,0
32,2,19302,12,3,11,1,5,2,0,0,56,9,1
24,7,257621,13,5,10,2,5,1,0,0,20,39,0
44,5,118212,13,3,4,1,5,2,99999,0,70,39,1
27,4,259840,13,3,1,1,5,2,0,0,45,39,0
39,4,115289,12,3,13,1,5,2,0,0,40,10,1
26,2,159662,6,3,8,1,5,2,0,0,40,39,0
34,4,379798,14,3,4,1,5,2,0,0,40,39,1
38,4,227945,14,3,10,1,5,2,99999,0,65,39,1
41,7,36999,14,3,10,1,5,2,0,0,75,39,1
73,0,131982,13,3,0,1,2,2,0,0,5,40,0
32,5,124052,9,3,12,1,5,2,0,0,50,39,0
56,2,273084,14,3,4,1,3,2,0,0,40,39,1
59,4,170104,13,3,4,1,5,2,0,1977,50,39,1
44,4,96249,10,3,12,1,5,2,0,0,60,39,1
35,4,140915,13,5,12,4,2,2,0,1590,40,35,0
52,4,230657,9,3,7,1,4,2,3781,0,40,4,0
30,4,195576,10,5,10,4,5,2,3325,0,50,39,0
23,4,117767,13,3,12,1,5,2,0,0,40,39,0
43,4,112763,9,5,1,5,5,1,8614,0,43,39,1
61,4,79827,9,3,4,1,5,2,0,0,50,39,0
38,4,103925,9,5,1,5,5,1,0,0,35,39,0
68,4,161744,6,3,12,1,5,2,0,0,16,39,0
41,4,106679,14,5,4,2,5,2,27828,0,50,39,1
42,6,196514,10,5,10,2,5,2,0,0,40,39,0
48,0,61985,5,6,0,2,1,1,0,0,20,39,0
19,4,157605,9,1,8,2,5,1,0,0,40,39,0
31,4,137367,7,4,6,2,2,2,0,0,40,19,0
40,5,110862,12,3,3,1,5,2,0,2377,50,39,0
32,4,74883,13,5,13,2,2,1,0,0,40,30,0
51,5,98642,9,1,4,2,5,2,14084,0,40,39,1
44,2,144778,13,3,10,1,5,2,0,0,40,39,1
23,4,177787,13,5,12,4,5,1,0,0,30,9,0
30,0,103651,7,3,0,1,5,2,0,0,35,39,0
44,4,162108,13,5,10,2,5,1,0,0,45,39,0
24,4,217602,9,3,5,1,5,2,0,0,60,39,0
34,4,473133,9,3,12,1,5,2,0,0,60,39,0
17,4,113301,7,5,6,4,5,2,0,0,12,0,0
61,4,80896,14,3,10,1,2,2,0,0,45,19,1
30,2,168387,13,5,4,4,5,2,0,0,40,39,0
45,4,38950,13,5,3,2,5,2,0,0,40,39,0
22,4,107801,11,5,1,4,5,1,0,0,40,39,0
49,4,191277,10,3,8,1,5,2,0,0,40,39,0
39,4,205359,12,7,1,5,5,1,0,0,45,39,0
39,0,240226,9,3,0,1,3,2,0,0,40,39,0
34,4,203357,10,5,1,3,5,1,0,0,40,39,0
52,2,153064,10,3,4,1,5,2,0,0,40,39,1
24,4,202959,11,5,1,2,5,1,0,0,40,39,0
38,4,105150,13,3,10,1,5,2,0,0,45,39,1
19,4,238474,7,5,7,4,5,2,0,0,40,39,0
24,4,1085515,9,5,8,2,5,1,0,0,30,39,0
25,4,82560,12,5,8,4,5,2,0,0,43,39,0
71,4,55965,4,7,14,2,5,2,0,0,10,39,0
27,4,161087,9,3,10,6,3,1,0,0,40,39,0
28,4,261278,11,5,13,2,3,1,0,0,40,39,0
54,4,182187,11,3,11,1,3,2,15024,0,38,23,1
18,4,138917,7,5,12,4,3,1,0,0,10,39,0
49,4,200198,9,3,8,1,3,2,0,0,40,39,0
36,4,205359,9,4,8,5,5,1,0,0,25,39,0
57,4,250201,9,7,14,5,5,2,0,0,50,39,0
56,1,67153,14,3,4,1,5,2,0,0,40,32,1
17,4,244523,6,5,8,4,5,2,0,0,20,39,0
30,4,236599,9,3,4,1,5,2,0,0,50,39,0
41,4,108713,6,5,12,4,5,1,0,0,40,39,0
26,4,177147,9,5,6,4,5,2,0,0,40,39,0
61,4,129246,6,3,3,1,5,2,0,0,48,39,0
50,0,222381,10,1,0,5,5,2,0,0,40,39,0
24,4,145111,9,5,7,2,5,2,0,0,45,39,0
44,4,62258,7,5,8,2,5,1,0,0,40,39,0
38,7,108293,14,5,10,3,5,1,0,0,40,39,0
61,0,167284,4,7,0,2,3,1,0,0,40,39,0
25,4,97789,13,5,12,4,5,2,0,0,50,39,0
34,4,111415,9,3,12,1,5,2,0,0,70,39,0
38,4,374524,10,5,14,2,5,2,0,0,40,39,0
42,4,287244,9,3,3,1,5,2,0,0,55,39,0
17,0,341395,6,5,0,4,3,2,0,0,20,39,0
48,4,278039,4,3,7,1,5,2,0,0,40,39,0
38,4,98360,14,3,10,1,5,2,0,0,40,39,1
52,4,317032,9,3,3,1,5,2,0,0,50,39,1
55,7,294395,11,7,10,5,5,1,6849,0,40,39,0
41,6,240900,9,1,5,3,5,2,0,0,20,39,0
45,4,32896,3,5,7,4,5,1,0,0,35,39,0
49,4,97411,4,5,7,2,2,2,0,0,45,25,0
19,4,72355,10,5,8,2,5,2,0,0,20,39,0
39,4,342448,13,3,1,1,5,2,0,0,45,39,0
43,4,187702,10,5,8,2,5,2,2174,0,45,39,0
42,4,303388,10,3,4,1,5,2,0,0,65,39,0
17,4,112291,7,5,6,4,5,2,0,0,12,39,0
30,4,208668,12,5,10,2,3,1,0,0,25,39,0
61,2,28375,14,1,10,2,5,1,0,0,70,39,0
48,4,207277,14,3,4,1,5,2,15024,0,40,39,1
60,0,88675,9,3,0,1,5,2,0,0,40,39,0
57,4,47857,9,3,14,1,5,2,0,0,40,39,1
27,4,372500,3,3,6,1,5,2,0,0,45,26,0
24,4,190968,9,3,12,1,5,2,0,0,48,39,0
41,4,37997,8,1,14,2,5,2,0,0,84,39,1
42,4,257328,9,7,14,5,5,2,0,0,40,39,0
34,4,127610,13,5,10,4,5,1,0,0,15,39,0
22,0,139324,5,5,0,5,3,1,0,0,36,39,0
47,4,164423,9,1,4,5,5,1,0,0,43,39,0
50,4,104501,9,5,1,2,5,2,0,1980,40,39,0
30,4,56121,9,5,3,2,5,2,0,0,40,39,0
38,4,296212,13,3,3,1,5,2,0,0,45,39,0
31,4,157640,9,3,10,1,5,2,0,0,55,39,1
44,4,222504,10,3,1,6,5,1,0,0,45,39,1
34,4,261023,10,3,3,1,5,2,0,1651,38,39,0
52,4,146567,9,1,7,2,3,2,14344,0,40,39,1
34,4,116910,9,3,3,1,5,2,0,0,50,39,0
31,4,132601,10,3,4,1,5,2,0,0,40,39,0
68,4,185537,10,1,12,2,5,1,0,0,20,39,0
22,4,500720,9,5,1,4,5,1,0,0,40,26,0
42,4,182108,13,5,4,2,5,1,0,0,35,39,0
37,4,231491,9,3,3,1,5,2,0,0,35,39,0
36,6,239415,9,3,5,1,5,2,0,0,35,39,0
38,4,179262,10,1,1,5,5,1,0,0,30,39,0
72,8,121004,9,3,8,1,5,2,0,0,55,39,0
40,4,252392,3,3,8,1,5,2,0,0,40,26,0
19,4,163578,10,5,12,4,5,2,0,0,30,39,0
55,4,143266,11,3,3,1,5,2,0,0,50,18,1
30,4,285902,12,3,3,1,5,2,0,0,40,39,0
52,4,113094,13,6,1,5,5,1,0,1092,40,39,0
29,4,278637,13,3,12,1,5,2,3103,0,45,39,1
41,4,174540,10,3,10,1,3,2,0,0,4,39,0
29,4,188729,13,5,1,2,5,1,0,0,45,39,0
24,4,72143,13,5,12,2,5,1,0,0,20,39,0
46,6,328216,15,3,10,1,5,2,0,0,45,39,1
44,4,165815,9,3,4,1,5,2,0,0,60,39,1
17,4,317702,6,5,12,4,3,1,0,0,15,39,0
35,4,215323,11,1,8,5,5,1,0,0,35,39,0
38,4,192939,9,1,3,5,5,2,0,0,40,39,0
36,4,156352,5,5,6,4,5,2,0,0,40,39,0
24,4,155066,7,3,7,1,5,2,0,0,60,39,0
38,6,152621,13,3,5,1,5,2,0,0,99,39,0
19,4,298891,7,5,12,2,5,1,0,0,40,16,0
30,4,193298,9,3,14,1,5,2,0,0,45,39,0
36,2,150309,11,3,14,1,1,2,0,0,40,39,0
27,4,384308,10,5,3,2,5,2,0,0,45,39,0
27,4,305647,12,3,1,1,5,2,0,0,40,39,1
66,0,182378,4,3,0,1,5,2,0,0,30,39,0
65,1,23494,10,3,4,1,3,2,0,2174,40,39,1
37,4,421633,14,5,4,2,3,1,0,0,40,39,1
17,4,57723,7,5,12,4,5,2,0,0,30,39,0
19,0,307837,10,5,0,4,5,2,0,0,40,39,0
57,4,103540,3,3,14,1,3,2,0,0,50,39,0
54,6,136224,14,1,10,2,5,1,0,0,30,39,0
21,4,231573,10,5,8,2,5,1,0,0,40,39,0
43,4,242804,9,6,6,2,5,2,0,0,40,39,0
50,4,163671,9,3,3,1,5,2,0,0,40,39,0
38,4,287701,7,3,6,1,5,2,0,0,48,39,1
31,4,187560,9,3,10,1,5,2,15024,0,40,39,1
41,4,222504,15,1,10,5,5,1,0,0,38,39,0
20,4,41356,10,5,10,2,5,1,0,0,40,39,0
28,4,59335,13,3,1,3,5,1,0,0,15,39,0
62,4,84756,5,3,8,1,5,2,0,0,35,39,0
41,4,407425,8,1,7,2,3,1,0,0,40,39,0
37,4,162424,9,3,3,1,5,2,0,0,45,39,0
53,6,175456,10,3,5,1,5,2,0,0,30,39,0
28,4,52603,13,3,12,1,5,2,0,0,50,39,1
23,4,250630,14,5,10,2,5,1,0,0,30,39,0
46,6,233974,9,3,5,1,5,2,0,0,35,39,0
28,4,376302,9,5,12,2,5,1,0,0,45,39,0
50,4,195638,6,6,1,5,5,1,0,0,40,39,0
19,4,225775,10,5,3,2,5,2,0,0,45,26,0
84,4,388384,4,3,10,1,3,2,0,0,10,39,0
48,6,219021,15,3,10,1,5,2,0,0,35,39,1
61,6,168654,9,7,1,5,5,1,0,0,20,39,0
44,4,180609,10,1,3,2,5,2,0,0,42,39,0
32,4,114746,9,6,6,5,2,1,0,0,60,35,0
25,4,178037,10,5,1,4,5,2,0,0,35,39,0
47,7,160045,10,1,1,2,5,1,0,0,40,39,0
19,4,268524,10,5,12,4,5,1,0,0,15,39,0
37,4,174844,10,3,8,1,5,2,0,0,17,39,0
28,4,82488,9,1,13,4,2,1,0,0,40,39,0
34,4,221167,12,3,1,6,5,1,0,0,40,39,1
32,6,48014,10,1,8,2,5,1,0,0,35,39,0
24,4,217226,10,5,8,2,5,2,0,0,30,39,0
22,0,177902,10,5,0,2,2,1,0,0,25,39,0
30,4,39386,10,3,4,1,3,2,0,0,99,39,0
56,4,37394,14,3,4,1,5,2,0,0,40,39,0
30,4,115426,13,3,12,1,5,2,0,0,40,39,1
28,4,114158,10,5,1,4,5,1,0,0,26,39,0
40,4,119101,10,3,3,1,5,2,0,1887,68,39,1
28,4,360527,10,5,12,2,5,2,0,0,45,39,0
39,4,225544,8,5,6,2,5,2,0,0,40,39,0
33,6,108438,9,3,3,1,5,2,0,0,40,39,1
23,4,230315,10,5,8,2,2,2,0,0,40,6,0
32,4,158002,10,5,7,3,5,2,0,0,55,7,0
37,4,179468,9,3,3,1,5,2,0,0,40,39,0
71,4,99894,3,7,9,2,2,1,0,0,75,39,0
30,4,270889,10,3,1,1,5,2,0,0,40,39,1
20,4,42279,10,5,4,2,5,1,0,0,40,39,0
53,1,167380,9,3,14,1,5,2,0,1740,50,39,0
42,4,274913,9,1,3,5,5,2,0,0,45,39,0
44,4,35910,13,3,4,1,5,2,0,1902,56,39,1
26,4,68001,14,5,10,2,5,1,0,0,40,39,0
21,4,27162,10,5,8,4,5,1,0,0,16,39,0
37,6,286146,9,4,8,5,3,1,0,0,40,39,0
36,2,95462,13,1,10,5,5,1,0,0,40,39,0
25,4,50103,9,5,12,5,5,1,0,0,40,39,0
54,4,511668,16,3,4,1,5,2,0,1977,43,39,1
38,5,189679,13,3,10,1,5,2,0,0,50,39,1
29,4,115064,9,5,8,2,5,2,0,0,40,39,0
20,7,215443,10,5,3,4,5,2,0,0,38,39,0
32,4,174789,9,5,3,3,5,2,0,0,50,39,0
24,4,91999,12,5,4,2,5,2,0,0,20,39,0
59,1,100931,9,3,1,1,5,2,0,0,40,39,1
56,6,119069,13,3,1,1,5,2,0,0,40,39,1
40,6,277488,9,1,14,2,5,2,0,0,84,39,0
35,4,265662,13,3,12,1,5,2,0,0,40,39,1
38,4,114591,13,3,10,6,5,1,15024,0,40,39,1
24,4,227594,10,5,12,4,5,1,0,0,20,39,0
30,4,129707,10,3,12,1,5,2,0,1848,40,39,1
61,0,175032,9,3,0,1,5,2,0,0,40,39,0
36,4,133569,2,5,5,2,5,2,0,0,40,26,0
20,2,308654,10,5,11,4,2,1,0,0,20,39,0
36,4,156084,9,5,12,4,5,1,0,0,40,39,0
45,1,380127,13,5,4,2,5,1,0,0,40,39,0
22,4,210781,13,5,1,4,5,1,0,0,40,39,0
31,4,189759,9,5,5,2,5,2,0,2001,40,39,0
34,4,258675,9,5,14,4,5,2,0,0,40,39,0
24,4,223367,7,5,3,5,5,2,0,0,40,39,0
42,0,204817,5,5,0,4,3,2,0,0,35,39,0
23,4,409230,13,5,12,2,5,2,0,0,25,39,0
46,1,308077,15,6,10,5,5,1,0,0,40,11,1
60,4,159049,15,3,10,1,5,2,0,0,70,11,1
40,4,353142,10,1,7,5,3,1,0,0,40,39,0
55,4,143030,9,1,7,2,5,1,0,0,40,39,0
47,4,304857,14,6,13,2,5,2,27828,0,40,39,1
28,4,30912,9,3,8,1,5,2,0,0,43,39,0
55,4,125000,15,3,4,1,5,2,0,0,60,39,1
47,4,181363,14,3,10,1,5,2,0,0,40,39,1
54,4,338620,14,3,4,1,5,2,0,0,52,39,1
32,4,115989,7,3,8,6,5,1,0,0,60,39,0
38,4,111128,12,3,4,1,5,2,0,0,40,39,1
61,6,201273,10,7,7,2,5,1,0,0,40,39,0
62,5,137354,14,3,10,1,2,2,0,0,40,35,0
29,4,133420,10,3,3,1,5,2,5013,0,40,39,0
26,4,192208,9,5,11,2,3,1,0,0,32,39,0
19,4,220001,10,5,5,4,5,2,0,0,50,39,0
40,4,352612,6,3,3,1,5,2,0,0,40,39,0
36,4,169426,9,3,7,1,5,2,7298,0,40,39,1
42,4,319016,9,3,14,1,5,2,2885,0,45,39,0
55,4,119751,14,5,10,3,2,1,0,0,40,37,0
55,4,202220,9,3,8,6,3,1,2407,0,35,39,0
43,6,99220,13,3,12,1,5,2,0,0,40,39,1
39,4,111275,9,3,3,1,5,2,0,0,40,39,0
38,1,261241,10,3,1,1,5,2,0,0,45,39,1
28,4,261725,9,5,8,5,5,1,0,0,40,26,0
36,4,182013,10,1,13,5,5,1,0,0,40,39,0
49,4,40666,10,3,5,1,5,2,0,0,50,39,0
41,4,216461,10,1,1,4,3,1,0,0,40,39,0
60,4,320376,4,3,7,6,5,1,0,0,40,39,0
35,4,282951,13,3,4,1,5,2,0,0,70,39,0
36,7,166697,13,1,10,5,5,1,0,0,40,39,0
51,4,290856,9,3,1,1,5,2,0,0,40,39,1
23,4,455361,9,5,8,2,5,2,0,0,40,13,0
51,4,82783,9,3,3,1,5,2,0,0,40,39,0
17,4,56536,7,5,12,4,5,1,1055,0,18,19,0
33,6,109959,10,3,12,1,5,2,0,0,25,39,0
50,4,177927,9,1,11,2,5,2,0,0,40,39,0
38,4,192337,8,3,3,1,5,2,0,0,40,39,1
18,4,236272,9,5,1,4,5,1,0,0,35,39,0
26,4,33610,9,5,14,4,5,2,0,0,40,39,0
21,4,209483,10,5,12,4,5,1,0,0,47,39,0
26,4,247006,9,3,4,1,5,2,0,0,52,39,0
30,2,311913,9,3,1,6,5,1,0,0,40,39,1
39,0,204756,10,1,0,2,5,1,0,0,20,39,0
33,2,300681,9,5,8,2,3,2,0,0,40,39,0
42,7,24264,10,1,14,5,5,2,0,0,38,39,0
28,4,266070,15,5,10,2,5,1,0,0,50,39,0
20,4,226978,9,5,8,4,5,2,0,0,35,39,0
66,2,362165,13,7,10,2,3,1,0,2206,25,39,0
31,4,341672,10,3,1,1,2,2,0,0,50,19,0
36,4,179488,10,1,1,5,5,2,0,0,40,2,0
39,1,243872,12,5,10,2,5,2,0,0,40,39,1
52,4,259583,9,3,1,1,5,2,0,0,40,39,0
61,4,159822,4,3,3,1,5,2,7688,0,40,31,1
27,4,219863,9,3,14,1,5,2,0,0,40,39,0
45,4,206947,9,1,1,2,5,1,0,0,50,39,0
21,4,245572,5,5,8,4,1,2,0,0,40,39,0
25,4,38488,9,5,1,4,5,1,0,0,40,39,0
24,4,182504,10,5,8,4,5,1,0,0,25,39,0
38,4,193815,12,3,4,1,5,2,0,0,55,22,0
51,0,521665,10,3,0,1,5,2,0,0,24,39,0
29,4,46442,13,3,10,6,5,1,0,1902,50,39,1
45,4,60267,9,1,1,5,5,1,0,0,38,39,0
59,4,264357,6,3,14,1,5,2,0,0,50,39,0
41,4,191814,9,3,1,4,5,2,0,0,40,39,0
23,4,107882,13,5,1,4,5,1,0,0,40,39,0
43,4,174575,10,1,1,2,5,2,0,0,45,39,0
17,4,143331,7,5,12,4,5,2,0,0,20,39,0
32,4,126132,13,3,4,1,5,2,15024,0,50,39,1
42,4,198619,11,3,7,1,5,2,0,0,40,39,0
68,4,211287,14,3,4,1,5,2,0,2392,40,39,1
55,1,238192,9,3,13,1,5,2,0,1887,40,39,1
43,4,257780,9,3,1,1,5,2,0,0,40,39,0
61,4,183355,9,3,1,1,5,2,0,0,40,39,1
28,4,148429,9,3,7,1,5,2,0,0,40,39,0
47,4,71221,9,1,7,5,5,1,0,0,60,39,0
21,6,236769,4,5,3,2,5,2,0,0,40,39,0
39,4,32146,10,5,3,2,5,2,0,0,40,39,0
39,4,347491,7,1,3,2,5,2,0,1876,46,39,0
34,4,180714,10,3,14,1,3,2,0,2179,40,39,0
57,0,188877,5,1,0,2,5,2,0,0,40,39,0
27,4,306747,13,1,6,4,3,2,0,0,40,39,0
21,7,478457,10,5,8,4,3,1,0,0,12,39,0
25,4,248990,3,5,7,2,5,2,0,0,40,26,0
51,5,46281,10,3,12,1,5,2,0,0,50,39,1
35,4,148015,13,5,12,4,3,1,0,0,40,39,0
19,4,278115,10,5,8,4,5,2,0,0,12,39,0
27,4,190525,13,3,4,1,5,2,7298,0,55,39,1
34,4,176673,10,5,12,3,3,1,0,0,35,39,0
33,0,202366,9,1,0,5,5,1,0,0,32,39,0
36,4,238415,9,1,3,5,5,2,0,0,40,39,0
33,6,37939,13,3,3,1,5,2,0,0,35,39,0
60,6,35649,13,3,3,1,5,2,0,0,40,39,0
42,4,383493,10,3,4,1,5,2,15024,0,50,39,1
47,1,204900,9,3,10,6,3,1,0,0,40,39,0
42,4,20809,9,1,3,2,5,2,0,0,75,39,1
34,4,148207,10,3,4,1,5,2,0,0,65,39,1
21,4,200153,9,5,8,4,5,1,0,0,32,39,0
30,4,169496,14,3,8,1,5,2,0,0,15,39,1
53,4,22978,14,3,4,6,5,1,0,0,50,39,1
34,4,366898,9,3,3,1,5,2,0,0,40,11,0
37,4,324947,13,3,6,1,5,2,0,0,40,39,0
27,4,321577,9,5,1,4,3,1,0,0,40,39,0
31,4,241360,13,5,12,2,5,2,0,0,40,39,0
30,4,207564,10,3,1,6,5,1,0,0,40,39,0
33,4,220860,9,1,14,2,5,2,0,0,45,39,0
41,2,336571,10,3,4,1,5,2,0,0,40,39,0
23,7,56402,10,3,10,1,5,2,0,0,30,39,0
65,4,180280,10,3,4,6,5,1,0,0,40,39,0
30,4,81282,9,5,8,5,5,1,0,0,40,39,0
51,4,86332,11,3,8,1,5,2,4064,0,55,39,0
30,2,27051,10,5,6,4,5,2,0,0,40,39,0
49,4,287647,14,1,12,2,5,2,4787,0,45,39,1
37,6,183735,9,3,10,1,5,2,3137,0,30,39,0
42,4,100800,9,5,3,2,5,2,0,0,40,39,0
62,4,155094,11,3,4,6,5,1,0,0,45,39,1
67,0,102693,9,7,0,2,5,2,1086,0,35,39,0
31,4,151053,10,3,14,1,5,2,5178,0,40,39,1
50,4,548361,13,3,13,1,5,2,0,0,20,39,1
33,4,173858,13,3,1,3,2,2,0,0,40,19,0
27,4,347153,10,5,14,3,5,2,0,0,40,39,0
31,4,319146,11,3,3,1,5,2,4386,0,40,26,1
35,4,197719,10,5,7,3,1,2,0,0,40,39,0
55,4,197114,10,3,14,1,5,2,0,0,6,39,1
54,6,109418,13,3,4,6,5,1,0,1977,35,39,1
56,4,182062,13,3,13,1,5,2,0,0,48,39,1
21,4,184543,11,5,1,2,5,1,0,0,40,39,0
66,4,175558,4,7,8,2,5,1,0,0,20,11,0
46,4,122026,9,3,3,1,5,2,0,0,50,39,0
23,4,340543,13,5,4,2,5,1,0,0,38,39,0
43,4,101950,14,5,4,2,5,1,0,0,45,39,0
40,4,179508,9,3,7,1,5,2,0,0,55,39,0
52,4,225317,3,3,3,1,5,2,0,0,40,26,0
59,2,53304,13,3,10,1,5,2,0,0,50,39,1
36,2,282602,11,6,1,4,3,1,0,0,40,39,0
33,4,184016,9,5,14,2,5,2,0,0,40,39,0
20,4,250165,9,3,12,1,5,2,0,0,40,39,0
21,4,196467,9,5,7,2,5,2,0,0,35,39,0
59,0,220783,6,7,0,5,5,1,0,0,40,39,0
42,6,178780,14,3,4,1,5,2,0,0,50,39,1
62,4,65868,9,7,12,2,5,1,0,0,43,39,0
54,4,35459,9,5,12,2,5,2,0,0,40,39,0
35,4,98986,4,5,7,4,5,1,0,0,30,39,0
36,4,282092,12,5,13,2,5,1,0,0,40,39,0
21,4,140764,9,5,1,3,5,1,0,0,45,39,0
30,4,33124,9,6,5,5,5,1,0,0,14,39,0
46,4,90042,10,3,3,1,5,2,0,0,40,39,1
32,4,102986,3,3,7,6,2,1,0,0,40,25,1
21,4,214387,10,5,12,3,5,2,0,0,64,39,0
39,4,180667,9,5,1,2,5,2,0,0,40,39,0
54,4,278329,9,4,4,2,5,1,0,0,43,39,0
32,4,184440,10,3,7,1,5,2,3464,0,40,39,0
